Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
73446,8119.0,38.1,37515.0,18673.0,1201.0,14.792462125877572
73447,1172.0,45.4,41689.0,19271.0,153.0,13.054607508532424
73448,6039.0,35.7,42138.0,18223.0,1092.0,18.082463984103327
73449,3210.0,46.6,39643.0,21966.0,561.0,17.476635514018692
73450,1363.0,49.1,48523.0,23474.0,117.0,8.584005869405722
73453,477.0,45.9,56167.0,31584.0,50.0,10.482180293501049
73455,601.0,46.4,36458.0,20423.0,151.0,25.124792013311147
73456,2134.0,40.4,38487.0,19922.0,481.0,22.5398313027179
73458,1006.0,42.4,32885.0,17486.0,156.0,15.506958250497018
73459,980.0,43.8,39375.0,21441.0,146.0,14.89795918367347
73460,4630.0,36.5,29901.0,19852.0,1044.0,22.548596112311014
73461,840.0,34.8,32857.0,18809.0,182.0,21.666666666666668
73463,3714.0,42.5,37500.0,18601.0,673.0,18.12062466343565
73481,906.0,44.9,46442.0,22429.0,67.0,7.39514348785872
73487,148.0,51.2,19063.0,12015.0,54.0,36.486486486486484
73491,862.0,28.5,62500.0,21693.0,109.0,12.645011600928074
73501,20086.0,35.7,37371.0,17411.0,4253.0,21.1739520063726
73503,10398.0,21.3,35524.0,14932.0,1179.0,11.338718984420082
73505,50737.0,31.8,47048.0,24717.0,7645.0,15.067899166288901
73507,23623.0,32.9,47915.0,23543.0,3889.0,16.462769334970154
73520,110.0,52.5,52500.0,24277.0,5.0,4.545454545454546
73521,21812.0,33.1,43279.0,22678.0,3362.0,15.413533834586467
73526,2095.0,41.6,48406.0,26127.0,325.0,15.513126491646778
73527,5167.0,35.9,54475.0,24346.0,1039.0,20.108380104509386
73528,557.0,36.1,52250.0,23322.0,60.0,10.771992818671455
73529,4968.0,44.5,45723.0,21854.0,719.0,14.472624798711756
73530,525.0,50.4,32250.0,21040.0,80.0,15.238095238095237
73531,392.0,39.8,52083.0,29018.0,55.0,14.03061224489796
73532,513.0,48.0,34671.0,19972.0,93.0,18.128654970760234
73533,28243.0,39.4,42602.0,23158.0,4207.0,14.895726374676912
73537,638.0,53.1,36250.0,30064.0,134.0,21.003134796238246
73538,4807.0,35.8,61685.0,27534.0,388.0,8.071562304971916
73539,177.0,45.1,40556.0,33197.0,11.0,6.214689265536723
73540,447.0,44.0,43250.0,22266.0,63.0,14.093959731543624
73541,2879.0,40.6,60444.0,27349.0,259.0,8.996179228898923
73542,4443.0,38.5,34678.0,17362.0,833.0,18.748593292820168
73543,1928.0,35.2,44479.0,18711.0,193.0,10.010373443983402
73544,242.0,33.1,51875.0,25581.0,36.0,14.87603305785124
73546,1239.0,39.0,38507.0,16920.0,243.0,19.612590799031477
73547,2269.0,38.6,39750.0,14432.0,123.0,5.420890260026443
73548,513.0,50.5,47292.0,30979.0,20.0,3.898635477582846
73549,406.0,47.3,64750.0,24589.0,25.0,6.157635467980295
73550,2504.0,40.7,25900.0,17124.0,760.0,30.35143769968051
73551,68.0,40.7,53125.0,25150.0,33.0,48.529411764705884
73552,1568.0,39.6,42788.0,19660.0,389.0,24.808673469387756
73553,23.0,56.5,88750.0,45917.0,0.0,0.0
73554,3466.0,40.7,38375.0,18594.0,333.0,9.607616849394114
73555,278.0,45.0,38125.0,13118.0,57.0,20.503597122302157
73556,173.0,39.9,44531.0,22052.0,36.0,20.809248554913296
73557,302.0,52.2,46786.0,31887.0,86.0,28.47682119205298
73559,604.0,46.6,25735.0,16458.0,136.0,22.516556291390728
73560,609.0,26.9,28942.0,17101.0,178.0,29.22824302134647
73562,782.0,49.5,37159.0,20870.0,89.0,11.381074168797953
73564,483.0,46.3,49688.0,30401.0,120.0,24.84472049689441
73565,1018.0,43.6,33696.0,17066.0,172.0,16.895874263261298
73566,1662.0,40.9,30586.0,18840.0,467.0,28.09867629362214
73567,672.0,35.8,40000.0,18850.0,158.0,23.511904761904763
73568,1155.0,44.9,29635.0,19750.0,274.0,23.72294372294372
73569,655.0,37.5,39231.0,17615.0,127.0,19.389312977099237
73570,1112.0,46.0,32381.0,19823.0,283.0,25.449640287769785
73571,126.0,54.8,73750.0,30944.0,0.0,0.0
73572,3752.0,35.4,50787.0,21159.0,464.0,12.366737739872068
73573,2472.0,44.0,31346.0,19760.0,481.0,19.457928802588995
73601,10194.0,33.5,44318.0,24060.0,1801.0,17.667255248185207
73620,1140.0,37.9,52188.0,25224.0,59.0,5.175438596491228
73622,200.0,50.0,44783.0,26231.0,17.0,8.5
73624,2408.0,29.2,42112.0,18343.0,554.0,23.006644518272424
73625,619.0,48.4,44688.0,27565.0,50.0,8.077544426494345
73626,777.0,51.5,42500.0,24252.0,132.0,16.98841698841699
73627,461.0,47.2,58264.0,28235.0,22.0,4.772234273318872
73628,1849.0,39.7,61776.0,30385.0,185.0,10.005408328826393
73632,3432.0,37.9,48850.0,25130.0,505.0,14.714452214452214
73638,116.0,52.0,35714.0,37872.0,0.0,0.0
73639,536.0,47.7,42500.0,23981.0,114.0,21.26865671641791
73641,850.0,40.2,38571.0,23276.0,116.0,13.647058823529411
73642,140.0,53.0,46458.0,23531.0,9.0,6.428571428571429
73644,14247.0,34.8,52404.0,27132.0,2124.0,14.90840176879343
73645,1320.0,37.7,31389.0,18070.0,395.0,29.924242424242426
73646,401.0,29.8,30333.0,16786.0,106.0,26.433915211970074
73647,634.0,40.7,48510.0,28649.0,58.0,9.14826498422713
73650,1015.0,30.2,55179.0,22561.0,252.0,24.82758620689655
73651,4345.0,37.2,38147.0,22456.0,970.0,22.32451093210587
73654,856.0,43.0,52596.0,23909.0,61.0,7.126168224299065
73655,735.0,51.0,39853.0,28335.0,125.0,17.006802721088434
73658,306.0,39.0,48125.0,31917.0,13.0,4.248366013071895
73659,206.0,49.7,58750.0,22718.0,47.0,22.815533980582526
73660,389.0,53.8,41250.0,22724.0,49.0,12.596401028277635
73661,441.0,39.1,58125.0,24257.0,46.0,10.430839002267573
73662,6964.0,35.1,43366.0,18097.0,664.0,9.534750143595634
73663,1177.0,44.4,45781.0,25015.0,163.0,13.848768054375531
73664,1167.0,42.6,38906.0,19647.0,239.0,20.47986289631534
73666,189.0,38.9,61429.0,23345.0,40.0,21.164021164021165
73667,576.0,47.9,56250.0,31686.0,113.0,19.618055555555557
73669,1768.0,36.7,43250.0,20441.0,262.0,14.819004524886878
73673,352.0,53.6,40234.0,26554.0,57.0,16.193181818181817
73701,25205.0,34.1,35081.0,17574.0,5109.0,20.269787740527672
73703,27783.0,39.0,52545.0,30150.0,2353.0,8.46920778893568
73705,276.0,22.1,-666666666.0,23546.0,0.0,0.0
73716,413.0,49.2,49479.0,28108.0,32.0,7.74818401937046
73717,6691.0,33.1,51233.0,25672.0,980.0,14.646540128530862
73718,539.0,41.4,58068.0,27129.0,59.0,10.946196660482375
73719,36.0,62.0,12250.0,36822.0,13.0,36.111111111111114
73720,261.0,44.4,60417.0,26543.0,4.0,1.5325670498084292
73722,511.0,36.6,57500.0,28049.0,93.0,18.199608610567516
73724,1188.0,36.4,43594.0,24378.0,101.0,8.501683501683502
73726,599.0,37.2,46250.0,20037.0,65.0,10.851419031719532
73727,197.0,50.2,77411.0,39203.0,0.0,0.0
73728,1842.0,48.0,42813.0,26250.0,224.0,12.160694896851249
73729,567.0,49.9,44063.0,28264.0,88.0,15.520282186948853
73730,826.0,35.6,47738.0,23038.0,43.0,5.2058111380145276
73731,123.0,63.4,46250.0,39616.0,5.0,4.065040650406504
73733,229.0,45.1,51944.0,21791.0,42.0,18.34061135371179
73734,993.0,33.2,54141.0,19921.0,64.0,6.445115810674723
73735,641.0,40.2,30341.0,23488.0,82.0,12.792511700468019
73736,400.0,44.1,65893.0,27157.0,18.0,4.5
73737,3307.0,45.4,48801.0,26221.0,593.0,17.93166011490777
73738,1218.0,39.9,41964.0,22511.0,212.0,17.4055829228243
73739,292.0,50.5,49688.0,29090.0,47.0,16.095890410958905
73741,1731.0,43.7,42426.0,15744.0,112.0,6.470248411322935
73742,4167.0,33.9,53548.0,24224.0,487.0,11.687065034797216
73743,132.0,42.5,50000.0,24770.0,10.0,7.575757575757576
73744,226.0,50.1,35625.0,24995.0,27.0,11.946902654867257
73746,8.0,-666666666.0,-666666666.0,,0.0,0.0
73747,294.0,29.8,49650.0,29028.0,0.0,0.0
73749,443.0,52.1,40938.0,22645.0,17.0,3.8374717832957113
73750,7081.0,42.5,56058.0,26467.0,430.0,6.072588617426917
73753,466.0,40.2,49821.0,30431.0,14.0,3.004291845493562
73754,1115.0,33.1,55909.0,23860.0,90.0,8.071748878923767
73755,719.0,45.0,36364.0,19288.0,72.0,10.013908205841446
73756,225.0,47.8,47708.0,28981.0,12.0,5.333333333333333
73757,209.0,39.1,80781.0,26555.0,14.0,6.698564593301436
73758,156.0,51.0,45625.0,35187.0,12.0,7.6923076923076925
73759,1597.0,47.4,47417.0,27705.0,102.0,6.386975579211021
73760,501.0,40.7,61250.0,23754.0,33.0,6.586826347305389
73761,520.0,49.0,42083.0,22793.0,67.0,12.884615384615385
73762,2102.0,41.5,69250.0,33726.0,192.0,9.134157944814463
73763,1420.0,47.0,41307.0,23678.0,68.0,4.788732394366197
73764,157.0,50.3,71250.0,36040.0,0.0,0.0
73766,1109.0,36.1,48355.0,24398.0,119.0,10.73038773669973
73768,1675.0,36.0,59327.0,27592.0,114.0,6.8059701492537314
73771,450.0,48.9,45536.0,27035.0,31.0,6.888888888888889
73772,4780.0,40.3,47606.0,17802.0,644.0,13.472803347280335
73773,1724.0,37.6,51125.0,21487.0,202.0,11.7169373549884
73801,15358.0,34.5,52661.0,26171.0,2481.0,16.154447193645005
73832,912.0,50.3,48813.0,35409.0,61.0,6.68859649122807
73834,1819.0,42.4,45846.0,22543.0,225.0,12.369433754810336
73835,346.0,34.8,39583.0,18953.0,30.0,8.670520231213873
73838,488.0,46.6,45000.0,31523.0,55.0,11.270491803278688
73840,760.0,47.3,49583.0,24338.0,98.0,12.894736842105264
73841,1272.0,39.6,46500.0,11801.0,123.0,9.669811320754716
73842,507.0,44.3,50179.0,24247.0,56.0,11.045364891518737
73843,909.0,47.3,48224.0,23514.0,140.0,15.401540154015402
73844,250.0,53.3,39464.0,30301.0,9.0,3.6
73848,1946.0,39.3,50197.0,24089.0,277.0,14.234326824254882
73851,41.0,67.6,9375.0,8800.0,20.0,48.78048780487805
73852,2273.0,39.1,45357.0,21951.0,264.0,11.61460624725033
73853,393.0,52.6,48182.0,26452.0,45.0,11.450381679389313
73855,74.0,64.4,43750.0,31466.0,12.0,16.216216216216218
73857,693.0,45.7,60972.0,25579.0,32.0,4.617604617604617
73858,1626.0,39.6,45769.0,26826.0,354.0,21.771217712177123
73859,1621.0,39.2,43636.0,22293.0,295.0,18.198642813078347
73860,1519.0,43.7,56528.0,27700.0,156.0,10.269914417379855
73901,94.0,28.4,32308.0,26679.0,0.0,0.0
73931,682.0,37.9,67969.0,28544.0,17.0,2.4926686217008798
73932,2030.0,42.6,48542.0,28801.0,167.0,8.226600985221674
73933,1607.0,44.1,39095.0,24285.0,322.0,20.03733665214686
73937,163.0,40.1,38125.0,21292.0,19.0,11.656441717791411
73938,805.0,33.4,53917.0,20307.0,177.0,21.987577639751553
73939,1634.0,23.1,41875.0,20479.0,182.0,11.138310893512852
73942,13033.0,32.5,50902.0,22939.0,1351.0,10.365994015192204
73944,377.0,38.6,42656.0,24644.0,45.0,11.936339522546419
73945,3485.0,31.5,54224.0,22134.0,637.0,18.278335724533715
73946,66.0,60.4,19861.0,15044.0,28.0,42.42424242424242
73947,522.0,47.3,36310.0,21910.0,110.0,21.0727969348659
73949,1571.0,37.4,47898.0,22134.0,147.0,9.357097390197326
73950,1745.0,39.3,52708.0,23163.0,157.0,8.997134670487107
73951,1085.0,28.7,43125.0,16762.0,249.0,22.94930875576037
74001,430.0,34.7,31667.0,17896.0,127.0,29.53488372093023
74002,2362.0,39.8,45182.0,22102.0,288.0,12.193056731583404
74003,14410.0,36.1,34954.0,21972.0,3310.0,22.970159611380986
74006,25699.0,42.1,58680.0,31649.0,2608.0,10.148254795906455
74008,23270.0,35.4,65550.0,32173.0,1724.0,7.408680704770091
74010,10713.0,40.5,36236.0,19581.0,2005.0,18.715579202837674
74011,25096.0,39.4,69986.0,34302.0,2291.0,9.128944851769207
74012,58607.0,35.4,63005.0,27874.0,3816.0,6.511167607964919
74014,35943.0,35.7,69298.0,28089.0,2250.0,6.259911526583758
74015,8709.0,37.1,53995.0,25680.0,795.0,9.128487771271098
74016,5746.0,42.1,46837.0,21957.0,1107.0,19.26557605290637
74017,26981.0,39.5,45611.0,24577.0,3411.0,12.642229717208405
74019,18676.0,36.8,66995.0,27812.0,1099.0,5.88455772113943
74020,7451.0,43.2,44955.0,22152.0,901.0,12.092336599114212
74021,17960.0,39.1,64921.0,26647.0,1062.0,5.913140311804009
74022,1913.0,44.5,50060.0,21601.0,230.0,12.023000522739153
74023,11987.0,37.2,39597.0,20054.0,1858.0,15.500125135563527
74026,1054.0,34.8,45000.0,19733.0,161.0,15.275142314990513
74027,782.0,44.8,34773.0,20330.0,121.0,15.473145780051151
74028,1653.0,41.1,40756.0,19519.0,129.0,7.80399274047187
74029,5243.0,36.9,38041.0,22865.0,714.0,13.618157543391188
74030,3637.0,34.0,34461.0,17962.0,676.0,18.586747319219135
74032,2253.0,40.0,54153.0,22318.0,152.0,6.746560142032845
74033,10515.0,31.3,58319.0,22176.0,961.0,9.139324774132191
74034,188.0,29.5,41302.0,17262.0,5.0,2.6595744680851063
74035,4273.0,38.0,35703.0,15751.0,669.0,15.656447460800374
74036,6433.0,41.0,50972.0,25016.0,509.0,7.912327063578424
74037,15397.0,35.0,83650.0,32395.0,914.0,5.936221341819835
74038,2266.0,41.5,45920.0,21588.0,276.0,12.180052956751986
74039,3716.0,37.3,35820.0,18764.0,726.0,19.53713670613563
74041,2174.0,37.1,49167.0,21196.0,251.0,11.545538178472862
74042,705.0,29.4,37589.0,14611.0,143.0,20.28368794326241
74044,7382.0,39.9,48770.0,23621.0,778.0,10.539149282037389
74045,444.0,40.8,58068.0,29112.0,26.0,5.8558558558558556
74046,120.0,47.5,26000.0,16632.0,25.0,20.833333333333332
74047,6543.0,39.3,50743.0,24018.0,790.0,12.07397218401345
74048,5991.0,45.4,37066.0,18881.0,1110.0,18.5277916875313
74050,266.0,35.2,19712.0,12078.0,115.0,43.233082706766915
74051,1954.0,48.0,52917.0,27349.0,228.0,11.668372569089048
74052,1378.0,35.6,32727.0,15108.0,340.0,24.673439767779392
74053,4441.0,35.7,63307.0,25708.0,330.0,7.4307588380995275
74054,810.0,39.6,28869.0,17929.0,131.0,16.17283950617284
74055,39650.0,35.1,69181.0,30481.0,3068.0,7.737704918032787
74056,5548.0,46.5,30876.0,19732.0,1096.0,19.754866618601298
74058,4024.0,41.1,38031.0,20193.0,578.0,14.363817097415508
74059,5274.0,30.7,50325.0,20826.0,997.0,18.904057641259005
74060,709.0,37.6,45682.0,23550.0,112.0,15.796897038081806
74061,2108.0,50.5,51027.0,27948.0,260.0,12.333965844402277
74062,890.0,46.4,43807.0,20319.0,179.0,20.1123595505618
74063,30376.0,38.4,54854.0,24942.0,3150.0,10.370028970239662
74066,31116.0,38.9,44675.0,22844.0,4206.0,13.517161588893174
74068,57.0,28.3,35625.0,10505.0,13.0,22.80701754385965
74070,14363.0,36.6,52796.0,23193.0,2063.0,14.363294576341989
74071,122.0,41.2,42500.0,16782.0,7.0,5.737704918032787
74072,1971.0,37.8,47723.0,21896.0,178.0,9.030948756976155
74073,5864.0,39.5,62582.0,28033.0,391.0,6.667803547066849
74074,29179.0,26.0,38578.0,23541.0,7415.0,25.412111450015423
74075,24001.0,24.7,30728.0,19610.0,7065.0,29.43627348860464
74078,2670.0,19.5,-666666666.0,2739.0,0.0,0.0
74079,4198.0,41.4,35975.0,23349.0,675.0,16.079085278704145
74080,2908.0,42.0,65625.0,28081.0,182.0,6.2585969738652
74081,1848.0,41.0,46583.0,20030.0,399.0,21.59090909090909
74082,92.0,28.0,33750.0,14047.0,23.0,25.0
74083,1054.0,45.4,41700.0,20570.0,150.0,14.231499051233397
74084,548.0,45.2,39625.0,20365.0,81.0,14.781021897810218
74085,2368.0,43.0,45500.0,23406.0,475.0,20.05912162162162
74103,1911.0,30.0,49938.0,12114.0,151.0,7.901622187336473
74104,12572.0,30.8,36848.0,24826.0,2468.0,19.630925867006045
74105,26582.0,40.0,46615.0,41644.0,4092.0,15.393875554886765
74106,17046.0,32.1,20246.0,13642.0,7416.0,43.50580781414995
74107,19635.0,35.7,36131.0,19587.0,4471.0,22.77056277056277
74108,6695.0,35.2,43707.0,19443.0,1298.0,19.387602688573562
74110,14291.0,29.8,28005.0,12252.0,5196.0,36.35854733748513
74112,21170.0,36.7,40284.0,22007.0,4139.0,19.551251771374588
74114,15795.0,43.4,67404.0,52310.0,933.0,5.90693257359924
74115,23572.0,30.6,31815.0,14290.0,6627.0,28.113863906329545
74116,4359.0,28.7,35995.0,16779.0,1584.0,36.338609772883686
74117,150.0,54.4,66188.0,34162.0,18.0,12.0
74119,3680.0,45.7,37977.0,39988.0,684.0,18.58695652173913
74120,5625.0,34.5,33984.0,30597.0,1508.0,26.808888888888887
74126,10079.0,33.9,25191.0,12449.0,3801.0,37.712074610576444
74127,16626.0,38.6,30161.0,17750.0,4265.0,25.652592325273666
74128,12344.0,34.8,41721.0,18516.0,1960.0,15.878159429682437
74129,18461.0,35.3,39163.0,19609.0,3715.0,20.123503602188396
74130,2295.0,37.5,31489.0,14627.0,560.0,24.40087145969499
74131,3240.0,46.2,53008.0,30111.0,337.0,10.401234567901234
74132,8128.0,40.2,61917.0,32490.0,692.0,8.513779527559056
74133,44107.0,37.9,56199.0,34138.0,3667.0,8.313873081370303
74134,16739.0,28.7,47775.0,22295.0,3511.0,20.974968636119243
74135,21322.0,39.0,44859.0,28877.0,2978.0,13.966794859769253
74136,30767.0,32.4,37873.0,30316.0,5775.0,18.770110833035396
74137,26797.0,41.0,81322.0,53302.0,2336.0,8.717393738105011
74145,18445.0,36.4,44367.0,22738.0,3086.0,16.730821360802384
74146,13845.0,29.0,33764.0,17003.0,3239.0,23.39472733838931
74301,12297.0,42.7,37083.0,19132.0,2330.0,18.947710823778156
74330,2993.0,36.0,58865.0,22591.0,320.0,10.691613765452724
74331,6726.0,50.3,39422.0,27915.0,1386.0,20.606601248884925
74332,1558.0,51.0,50278.0,21589.0,120.0,7.702182284980744
74333,1170.0,37.0,53309.0,21505.0,102.0,8.717948717948717
74337,5214.0,38.2,42220.0,20288.0,1133.0,21.729957805907173
74338,5138.0,38.7,33285.0,15932.0,1079.0,21.000389256520048
74339,2609.0,34.6,25956.0,13178.0,866.0,33.19279417401303
74340,182.0,49.5,28750.0,17891.0,37.0,20.32967032967033
74342,2471.0,53.9,40417.0,21874.0,685.0,27.72157021448806
74343,2859.0,46.7,41573.0,19463.0,441.0,15.424973767051416
74344,14327.0,52.0,36727.0,24288.0,2552.0,17.812521811963425
74346,8376.0,36.2,32213.0,15796.0,2229.0,26.611747851002864
74347,2870.0,35.3,42736.0,16880.0,593.0,20.662020905923345
74349,350.0,36.3,31250.0,19315.0,77.0,22.0
74350,793.0,41.3,29375.0,14463.0,249.0,31.399747793190418
74352,7016.0,37.1,42850.0,18249.0,1217.0,17.346066134549602
74354,18409.0,38.2,38017.0,19474.0,3628.0,19.707751643217993
74358,242.0,31.4,28750.0,12247.0,48.0,19.834710743801654
74359,664.0,39.0,35375.0,15805.0,175.0,26.35542168674699
74360,75.0,55.2,34583.0,17517.0,3.0,4.0
74361,16773.0,37.1,45741.0,22285.0,2898.0,17.277767841173315
74363,2971.0,39.3,40370.0,17967.0,575.0,19.353752945136318
74364,1977.0,37.9,45256.0,15863.0,413.0,20.890237733940314
74365,4345.0,42.7,31316.0,17004.0,1120.0,25.77675489067894
74366,1430.0,46.4,28665.0,15125.0,489.0,34.19580419580419
74367,527.0,39.0,26250.0,14498.0,232.0,44.022770398481974
74368,40.0,57.0,22500.0,11798.0,12.0,30.0
74369,1936.0,44.3,47500.0,23366.0,231.0,11.931818181818182
74370,3868.0,38.9,35326.0,17470.0,784.0,20.2688728024819
74401,18086.0,35.7,29330.0,17238.0,5791.0,32.019241402189536
74403,30957.0,37.9,42488.0,21269.0,5953.0,19.229899538068935
74421,4501.0,40.7,40500.0,22187.0,610.0,13.55254387913797
74422,580.0,55.3,50875.0,30432.0,120.0,20.689655172413794
74423,776.0,43.0,41875.0,22661.0,75.0,9.664948453608247
74425,1007.0,56.0,35000.0,20293.0,250.0,24.826216484607745
74426,9531.0,43.3,34475.0,18430.0,2028.0,21.27793515895499
74427,907.0,53.0,49196.0,25484.0,237.0,26.130099228224918
74428,1217.0,43.1,53333.0,22260.0,88.0,7.23089564502876
74429,14257.0,36.8,56225.0,24284.0,1655.0,11.608332748825138
74430,551.0,46.1,40662.0,19039.0,59.0,10.707803992740471
74431,970.0,32.3,37159.0,15561.0,129.0,13.29896907216495
74432,9966.0,50.3,35103.0,20713.0,2181.0,21.884406983744732
74434,9844.0,37.4,49504.0,23665.0,1294.0,13.145062982527428
74435,2932.0,46.2,30654.0,19058.0,518.0,17.66712141882674
74436,4714.0,39.7,40746.0,19788.0,821.0,17.41620704285108
74437,10321.0,40.6,40188.0,18596.0,2220.0,21.509543648871233
74438,265.0,31.6,46875.0,14888.0,46.0,17.358490566037737
74441,5332.0,38.6,38482.0,17240.0,1051.0,19.711177794448613
74442,965.0,41.2,51458.0,24887.0,100.0,10.362694300518134
74445,3024.0,38.2,50185.0,23720.0,484.0,16.005291005291006
74446,585.0,38.8,31406.0,17448.0,94.0,16.068376068376068
74447,17249.0,38.2,33686.0,18392.0,3456.0,20.035944112702186
74450,1803.0,36.0,37143.0,19920.0,252.0,13.976705490848586
74451,4249.0,46.2,41594.0,25531.0,496.0,11.67333490232996
74452,457.0,37.1,40833.0,17000.0,18.0,3.938730853391685
74454,3088.0,41.1,37639.0,19758.0,771.0,24.96761658031088
74455,2477.0,50.3,24119.0,17748.0,634.0,25.595478401291885
74456,231.0,30.6,27750.0,16345.0,54.0,23.376623376623378
74457,466.0,45.8,21458.0,14594.0,160.0,34.33476394849785
74458,99.0,30.8,18542.0,13046.0,28.0,28.282828282828284
74459,75.0,48.9,14779.0,14473.0,25.0,33.333333333333336
74460,312.0,29.4,26389.0,13593.0,103.0,33.01282051282051
74462,7741.0,40.9,37109.0,20141.0,1164.0,15.036816948714636
74463,2058.0,37.3,19167.0,4044.0,85.0,4.13022351797862
74464,30274.0,31.1,33598.0,17431.0,7933.0,26.20400343529101
74467,15564.0,41.7,38225.0,20586.0,2960.0,19.018247237214084
74468,258.0,38.5,21932.0,12500.0,86.0,33.333333333333336
74469,2460.0,36.4,45286.0,25718.0,312.0,12.682926829268293
74470,1542.0,48.6,42375.0,22606.0,275.0,17.833981841763944
74471,1656.0,39.4,36507.0,16490.0,246.0,14.855072463768115
74472,579.0,40.3,27045.0,19475.0,86.0,14.853195164075993
74477,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,
74501,29180.0,39.5,44042.0,21958.0,4837.0,16.57642220699109
74521,222.0,43.0,25000.0,17446.0,21.0,9.45945945945946
74522,253.0,31.4,26953.0,15752.0,75.0,29.64426877470356
74523,5702.0,42.9,27535.0,18083.0,1751.0,30.70852332514907
74525,9823.0,38.5,34397.0,17456.0,2236.0,22.762903390003054
74528,175.0,51.6,19458.0,26859.0,24.0,13.714285714285714
74530,240.0,40.3,43125.0,24235.0,30.0,12.5
74531,891.0,44.7,38693.0,18992.0,103.0,11.560044893378226
74533,818.0,41.5,39141.0,19122.0,102.0,12.469437652811736
74534,255.0,54.8,41667.0,21780.0,46.0,18.03921568627451
74535,221.0,37.4,43036.0,15323.0,0.0,0.0
74536,1850.0,41.8,31649.0,17575.0,433.0,23.405405405405407
74538,3967.0,42.8,31724.0,20201.0,962.0,24.250063019914293
74540,159.0,61.5,26750.0,30145.0,36.0,22.641509433962263
74543,513.0,33.1,30417.0,26291.0,170.0,33.13840155945419
74546,700.0,43.2,30357.0,17259.0,173.0,24.714285714285715
74547,3347.0,39.7,41643.0,26051.0,486.0,14.520466089034956
74549,94.0,50.1,31667.0,17594.0,6.0,6.382978723404255
74552,1052.0,43.3,32852.0,16654.0,207.0,19.67680608365019
74553,1057.0,46.9,35938.0,23234.0,188.0,17.786187322611163
74554,2261.0,39.2,41619.0,19267.0,357.0,15.789473684210526
74555,739.0,39.2,40469.0,19584.0,138.0,18.67388362652233
74556,470.0,33.9,33333.0,16802.0,83.0,17.659574468085108
74557,502.0,48.4,43571.0,19749.0,74.0,14.741035856573705
74558,513.0,50.6,28636.0,17145.0,90.0,17.54385964912281
74560,559.0,44.0,38816.0,17799.0,101.0,18.067978533094813
74561,2137.0,36.9,29255.0,15915.0,551.0,25.783809078146934
74562,741.0,47.8,35000.0,20563.0,149.0,20.10796221322537
74563,2274.0,41.6,47337.0,24513.0,263.0,11.565523306948108
74565,568.0,46.9,44821.0,25228.0,107.0,18.838028169014084
74567,135.0,67.6,28977.0,21859.0,3.0,2.2222222222222223
74569,992.0,43.7,43036.0,13626.0,41.0,4.133064516129032
74570,1096.0,39.4,51667.0,23038.0,161.0,14.68978102189781
74571,3906.0,44.1,31080.0,16793.0,974.0,24.93599590373784
74572,745.0,39.1,37813.0,19285.0,167.0,22.416107382550337
74574,1124.0,56.4,33125.0,20371.0,172.0,15.302491103202847
74576,159.0,36.1,60313.0,27611.0,0.0,0.0
74577,259.0,36.1,35000.0,17370.0,31.0,11.96911196911197
74578,6400.0,36.4,40407.0,22905.0,1117.0,17.453125
74601,20015.0,34.3,36028.0,18249.0,4452.0,22.2433175118661
74604,12108.0,49.8,58932.0,32116.0,1139.0,9.407003633961018
74630,660.0,47.6,35583.0,17949.0,140.0,21.21212121212121
74631,7652.0,39.9,36380.0,20501.0,1707.0,22.307893361212756
74632,530.0,51.8,41797.0,28839.0,76.0,14.339622641509434
74633,602.0,42.7,34412.0,16883.0,79.0,13.122923588039868
74636,247.0,49.9,58750.0,53517.0,18.0,7.287449392712551
74637,2181.0,38.3,33889.0,17650.0,533.0,24.43833104080697
74640,307.0,49.7,53750.0,25551.0,36.0,11.726384364820847
74641,585.0,51.3,36719.0,24015.0,99.0,16.923076923076923
74643,453.0,39.5,43214.0,22991.0,37.0,8.167770419426049
74644,497.0,45.4,42188.0,18316.0,106.0,21.327967806841045
74646,276.0,45.0,29250.0,20773.0,13.0,4.7101449275362315
74647,3712.0,43.1,42427.0,19458.0,430.0,11.58405172413793
74650,692.0,37.3,37219.0,19325.0,124.0,17.91907514450867
74651,690.0,34.3,48333.0,22910.0,69.0,10.0
74652,714.0,45.0,36375.0,20238.0,122.0,17.086834733893557
74653,3947.0,32.9,42819.0,19469.0,675.0,17.101596148973904
74701,22204.0,32.3,39912.0,20747.0,3989.0,17.965231489821655
74720,655.0,37.4,36058.0,18338.0,62.0,9.465648854961833
74722,236.0,39.4,32222.0,20149.0,40.0,16.949152542372882
74723,1695.0,43.9,38641.0,22563.0,366.0,21.5929203539823
74724,504.0,31.1,35000.0,13734.0,126.0,25.0
74726,2073.0,47.8,33646.0,21781.0,345.0,16.642547033285094
74727,2043.0,39.1,31103.0,17447.0,473.0,23.152227116984825
74728,11262.0,40.9,33163.0,17861.0,2739.0,24.320724560468832
74729,3115.0,40.8,37542.0,18718.0,624.0,20.032102728731942
74730,4350.0,39.9,40889.0,20985.0,588.0,13.517241379310345
74731,2172.0,35.6,29836.0,17495.0,603.0,27.76243093922652
74733,3091.0,38.4,38601.0,19169.0,475.0,15.367195082497574
74734,1182.0,38.8,30284.0,15220.0,256.0,21.658206429780034
74735,1630.0,48.6,35859.0,18752.0,333.0,20.429447852760735
